10.0	0.0	1002.0	408.0	
10.0	1.0	1040.0	415.0	
10.0	2.0	554.0	613.0	
10.0	3.0	434.0	566.0	
10.0	4.0	777.0	402.0	
10.0	5.0	487.0	630.0	
10.0	6.0	164.0	797.0	
10.0	7.0	619.0	572.0	
10.0	8.0	854.0	479.0	
10.0	9.0	87.0	810.0	
10.0	10.0	513.0	502.0	
10.0	11.0	1770.0	532.0	
10.0	12.0	898.0	462.0	
10.0	13.0	24.0	815.0	
10.0	14.0	928.0	463.0	
10.0	15.0	464.0	508.0	
20.0	0.0	1002.0	408.0	
20.0	1.0	1040.0	415.0	
20.0	2.0	554.0	613.0	
20.0	3.0	434.0	566.0	
20.0	4.0	777.0	402.0	
20.0	5.0	487.0	630.0	
20.0	6.0	164.0	797.0	
20.0	7.0	619.0	572.0	
20.0	8.0	854.0	479.0	
20.0	9.0	87.0	810.0	
20.0	10.0	513.0	502.0	
20.0	11.0	1770.0	532.0	
20.0	12.0	898.0	462.0	
20.0	13.0	24.0	815.0	
20.0	14.0	928.0	463.0	
20.0	15.0	464.0	508.0	
20.0	16.0	103.0	803.0	
30.0	0.0	1002.0	408.0	
30.0	1.0	1040.0	415.0	
30.0	2.0	554.0	613.0	
30.0	3.0	434.0	566.0	
30.0	4.0	777.0	402.0	
30.0	5.0	487.0	630.0	
30.0	6.0	164.0	797.0	
30.0	7.0	619.0	572.0	
30.0	8.0	854.0	479.0	
30.0	9.0	87.0	810.0	
30.0	10.0	513.0	502.0	
30.0	11.0	1770.0	532.0	
30.0	12.0	898.0	462.0	
30.0	13.0	24.0	815.0	
30.0	14.0	928.0	463.0	
30.0	15.0	464.0	508.0	
30.0	16.0	103.0	803.0	
40.0	0.0	1002.0	408.0	
40.0	1.0	1040.0	415.0	
40.0	2.0	554.0	613.0	
40.0	3.0	434.0	566.0	
40.0	4.0	777.0	402.0	
40.0	5.0	487.0	630.0	
40.0	6.0	164.0	797.0	
40.0	7.0	619.0	572.0	
40.0	8.0	854.0	479.0	
40.0	9.0	87.0	810.0	
40.0	10.0	513.0	502.0	
40.0	11.0	1770.0	532.0	
40.0	12.0	898.0	462.0	
40.0	13.0	24.0	815.0	
40.0	14.0	928.0	463.0	
40.0	15.0	464.0	508.0	
40.0	16.0	103.0	803.0	
40.0	17.0	416.0	599.0	
50.0	0.0	1002.0	408.0	
50.0	1.0	1040.0	415.0	
50.0	2.0	554.0	613.0	
50.0	3.0	434.0	566.0	
50.0	4.0	777.0	402.0	
50.0	5.0	487.0	630.0	
50.0	6.0	164.0	797.0	
50.0	7.0	619.0	572.0	
50.0	8.0	854.0	479.0	
50.0	9.0	87.0	810.0	
50.0	10.0	513.0	502.0	
50.0	11.0	1770.0	532.0	
50.0	12.0	898.0	462.0	
50.0	13.0	24.0	815.0	
50.0	14.0	928.0	463.0	
50.0	15.0	464.0	508.0	
50.0	16.0	103.0	803.0	
50.0	17.0	416.0	599.0	
50.0	18.0	350.0	643.0	
50.0	19.0	848.0	381.0	
50.0	20.0	1011.0	402.0	
60.0	0.0	1002.0	408.0	
60.0	1.0	1040.0	415.0	
60.0	2.0	554.0	613.0	
60.0	3.0	434.0	566.0	
60.0	4.0	777.0	402.0	
60.0	5.0	487.0	630.0	
60.0	6.0	164.0	797.0	
60.0	7.0	619.0	572.0	
60.0	8.0	854.0	479.0	
60.0	9.0	87.0	810.0	
60.0	10.0	513.0	502.0	
60.0	11.0	1770.0	532.0	
60.0	12.0	898.0	462.0	
60.0	13.0	24.0	815.0	
60.0	14.0	928.0	463.0	
60.0	15.0	464.0	508.0	
60.0	16.0	103.0	803.0	
60.0	17.0	416.0	599.0	
60.0	18.0	350.0	643.0	
60.0	19.0	848.0	381.0	
60.0	20.0	1011.0	402.0	
60.0	21.0	296.0	664.0	
60.0	22.0	854.0	479.0	
60.0	23.0	759.0	346.0	
70.0	0.0	1002.0	408.0	
70.0	1.0	1040.0	415.0	
70.0	2.0	554.0	613.0	
70.0	3.0	434.0	566.0	
70.0	4.0	777.0	402.0	
70.0	5.0	487.0	630.0	
70.0	6.0	164.0	797.0	
70.0	7.0	619.0	572.0	
70.0	8.0	854.0	479.0	
70.0	9.0	87.0	810.0	
70.0	10.0	513.0	502.0	
70.0	11.0	1770.0	532.0	
70.0	12.0	898.0	462.0	
70.0	13.0	24.0	815.0	
70.0	14.0	928.0	463.0	
70.0	15.0	464.0	508.0	
70.0	16.0	103.0	803.0	
70.0	17.0	416.0	599.0	
70.0	18.0	350.0	643.0	
70.0	19.0	848.0	381.0	
70.0	20.0	1011.0	402.0	
70.0	21.0	296.0	664.0	
70.0	22.0	854.0	479.0	
70.0	23.0	759.0	346.0	
70.0	24.0	231.0	661.0	
70.0	25.0	637.0	531.0	
80.0	0.0	1002.0	408.0	
80.0	1.0	1040.0	415.0	
80.0	2.0	554.0	613.0	
80.0	3.0	434.0	566.0	
80.0	4.0	777.0	402.0	
80.0	5.0	487.0	630.0	
80.0	6.0	164.0	797.0	
80.0	7.0	619.0	572.0	
80.0	8.0	854.0	479.0	
80.0	9.0	87.0	810.0	
80.0	10.0	513.0	502.0	
80.0	11.0	1770.0	532.0	
80.0	13.0	24.0	815.0	
80.0	14.0	928.0	463.0	
80.0	15.0	464.0	508.0	
80.0	16.0	103.0	803.0	
80.0	17.0	416.0	599.0	
80.0	18.0	350.0	643.0	
80.0	19.0	848.0	381.0	
80.0	20.0	1011.0	402.0	
80.0	21.0	296.0	664.0	
80.0	22.0	854.0	479.0	
80.0	23.0	759.0	346.0	
80.0	24.0	231.0	661.0	
80.0	25.0	637.0	531.0	
90.0	0.0	1002.0	408.0	
90.0	1.0	1040.0	415.0	
90.0	2.0	554.0	613.0	
90.0	3.0	434.0	566.0	
90.0	4.0	777.0	402.0	
90.0	5.0	487.0	630.0	
90.0	6.0	164.0	797.0	
90.0	7.0	619.0	572.0	
90.0	8.0	854.0	479.0	
90.0	9.0	87.0	810.0	
90.0	10.0	513.0	502.0	
90.0	11.0	1770.0	532.0	
90.0	13.0	24.0	815.0	
90.0	14.0	928.0	463.0	
90.0	15.0	464.0	508.0	
90.0	16.0	103.0	803.0	
90.0	17.0	416.0	599.0	
90.0	18.0	350.0	643.0	
90.0	19.0	848.0	381.0	
90.0	20.0	1011.0	402.0	
90.0	21.0	296.0	664.0	
90.0	22.0	854.0	479.0	
90.0	23.0	759.0	346.0	
90.0	24.0	231.0	661.0	
90.0	25.0	637.0	531.0	
100.0	0.0	1002.0	408.0	
100.0	1.0	1040.0	415.0	
100.0	3.0	434.0	566.0	
100.0	4.0	777.0	402.0	
100.0	5.0	487.0	630.0	
100.0	6.0	164.0	797.0	
100.0	7.0	619.0	572.0	
100.0	9.0	87.0	810.0	
100.0	10.0	513.0	502.0	
100.0	11.0	1770.0	532.0	
100.0	13.0	24.0	815.0	
100.0	14.0	928.0	463.0	
100.0	15.0	464.0	508.0	
100.0	16.0	103.0	803.0	
100.0	18.0	350.0	643.0	
100.0	19.0	848.0	381.0	
100.0	20.0	1011.0	402.0	
100.0	21.0	296.0	664.0	
100.0	22.0	854.0	479.0	
100.0	23.0	759.0	346.0	
100.0	24.0	231.0	661.0	
100.0	25.0	637.0	531.0	
100.0	26.0	93.0	713.0	
110.0	0.0	1002.0	408.0	
110.0	1.0	1040.0	415.0	
110.0	3.0	434.0	566.0	
110.0	4.0	777.0	402.0	
110.0	5.0	487.0	630.0	
110.0	6.0	164.0	797.0	
110.0	7.0	619.0	572.0	
110.0	10.0	513.0	502.0	
110.0	11.0	1770.0	532.0	
110.0	13.0	24.0	815.0	
110.0	14.0	928.0	463.0	
110.0	15.0	464.0	508.0	
110.0	16.0	103.0	803.0	
110.0	19.0	848.0	381.0	
110.0	20.0	1011.0	402.0	
110.0	21.0	296.0	664.0	
110.0	22.0	854.0	479.0	
110.0	23.0	759.0	346.0	
110.0	24.0	231.0	661.0	
110.0	25.0	637.0	531.0	
110.0	26.0	93.0	713.0	
110.0	27.0	17.0	747.0	
120.0	0.0	1002.0	408.0	
120.0	1.0	1040.0	415.0	
120.0	3.0	434.0	566.0	
120.0	4.0	777.0	402.0	
120.0	5.0	487.0	630.0	
120.0	6.0	164.0	797.0	
120.0	7.0	619.0	572.0	
120.0	10.0	513.0	502.0	
120.0	11.0	1770.0	532.0	
120.0	13.0	24.0	815.0	
120.0	14.0	928.0	463.0	
120.0	15.0	464.0	508.0	
120.0	16.0	103.0	803.0	
120.0	19.0	848.0	381.0	
120.0	20.0	1011.0	402.0	
120.0	22.0	854.0	479.0	
120.0	24.0	231.0	661.0	
120.0	25.0	637.0	531.0	
120.0	26.0	93.0	713.0	
120.0	27.0	17.0	747.0	
120.0	28.0	817.0	318.0	
130.0	0.0	1002.0	408.0	
130.0	1.0	1040.0	415.0	
130.0	3.0	434.0	566.0	
130.0	4.0	777.0	402.0	
130.0	5.0	487.0	630.0	
130.0	6.0	164.0	797.0	
130.0	7.0	619.0	572.0	
130.0	10.0	513.0	502.0	
130.0	11.0	1770.0	532.0	
130.0	13.0	24.0	815.0	
130.0	14.0	928.0	463.0	
130.0	15.0	464.0	508.0	
130.0	16.0	103.0	803.0	
130.0	19.0	848.0	381.0	
130.0	20.0	1011.0	402.0	
130.0	22.0	854.0	479.0	
130.0	26.0	93.0	713.0	
130.0	27.0	17.0	747.0	
130.0	28.0	817.0	318.0	
130.0	29.0	386.0	571.0	
140.0	0.0	1002.0	408.0	
140.0	1.0	1040.0	415.0	
140.0	3.0	434.0	566.0	
140.0	4.0	777.0	402.0	
140.0	5.0	487.0	630.0	
140.0	6.0	164.0	797.0	
140.0	7.0	619.0	572.0	
140.0	10.0	513.0	502.0	
140.0	11.0	1770.0	532.0	
140.0	13.0	24.0	815.0	
140.0	14.0	928.0	463.0	
140.0	15.0	464.0	508.0	
140.0	16.0	103.0	803.0	
140.0	19.0	848.0	381.0	
140.0	20.0	1011.0	402.0	
140.0	22.0	854.0	479.0	
140.0	26.0	93.0	713.0	
140.0	27.0	17.0	747.0	
140.0	28.0	817.0	318.0	
140.0	29.0	386.0	571.0	
150.0	0.0	1002.0	408.0	
150.0	1.0	1040.0	415.0	
150.0	3.0	434.0	566.0	
150.0	4.0	777.0	402.0	
150.0	5.0	487.0	630.0	
150.0	6.0	164.0	797.0	
150.0	7.0	619.0	572.0	
150.0	10.0	513.0	502.0	
150.0	11.0	1770.0	532.0	
150.0	13.0	24.0	815.0	
150.0	14.0	928.0	463.0	
150.0	15.0	464.0	508.0	
150.0	16.0	103.0	803.0	
150.0	19.0	848.0	381.0	
150.0	20.0	1011.0	402.0	
150.0	22.0	854.0	479.0	
150.0	26.0	93.0	713.0	
150.0	27.0	17.0	747.0	
150.0	28.0	817.0	318.0	
150.0	29.0	386.0	571.0	
150.0	30.0	781.0	316.0	
160.0	0.0	1002.0	408.0	
160.0	1.0	1040.0	415.0	
160.0	3.0	434.0	566.0	
160.0	4.0	777.0	402.0	
160.0	5.0	487.0	630.0	
160.0	6.0	164.0	797.0	
160.0	7.0	619.0	572.0	
160.0	10.0	513.0	502.0	
160.0	11.0	1770.0	532.0	
160.0	13.0	24.0	815.0	
160.0	14.0	928.0	463.0	
160.0	15.0	464.0	508.0	
160.0	16.0	103.0	803.0	
160.0	19.0	848.0	381.0	
160.0	20.0	1011.0	402.0	
160.0	22.0	854.0	479.0	
160.0	26.0	93.0	713.0	
160.0	27.0	17.0	747.0	
160.0	28.0	817.0	318.0	
160.0	29.0	386.0	571.0	
160.0	30.0	781.0	316.0	
160.0	31.0	808.0	511.0	
160.0	32.0	822.0	339.0	
170.0	0.0	1002.0	408.0	
170.0	1.0	1040.0	415.0	
170.0	3.0	434.0	566.0	
170.0	4.0	777.0	402.0	
170.0	5.0	487.0	630.0	
170.0	6.0	164.0	797.0	
170.0	7.0	619.0	572.0	
170.0	10.0	513.0	502.0	
170.0	11.0	1770.0	532.0	
170.0	13.0	24.0	815.0	
170.0	14.0	928.0	463.0	
170.0	15.0	464.0	508.0	
170.0	16.0	103.0	803.0	
170.0	19.0	848.0	381.0	
170.0	20.0	1011.0	402.0	
170.0	22.0	854.0	479.0	
170.0	26.0	93.0	713.0	
170.0	28.0	817.0	318.0	
170.0	29.0	386.0	571.0	
170.0	30.0	781.0	316.0	
170.0	31.0	808.0	511.0	
170.0	32.0	822.0	339.0	
180.0	0.0	1002.0	408.0	
180.0	1.0	1040.0	415.0	
180.0	3.0	434.0	566.0	
180.0	4.0	777.0	402.0	
180.0	5.0	487.0	630.0	
180.0	6.0	164.0	797.0	
180.0	7.0	619.0	572.0	
180.0	10.0	513.0	502.0	
180.0	11.0	1770.0	532.0	
180.0	13.0	24.0	815.0	
180.0	14.0	928.0	463.0	
180.0	15.0	464.0	508.0	
180.0	16.0	103.0	803.0	
180.0	20.0	1011.0	402.0	
180.0	22.0	854.0	479.0	
180.0	26.0	93.0	713.0	
180.0	28.0	817.0	318.0	
180.0	29.0	386.0	571.0	
180.0	30.0	781.0	316.0	
180.0	31.0	808.0	511.0	
180.0	32.0	822.0	339.0	
190.0	0.0	1002.0	408.0	
190.0	1.0	1040.0	415.0	
