10.0	0.0	68.0	759.0	
10.0	1.0	84.0	522.0	
10.0	2.0	380.0	217.0	
10.0	3.0	1046.0	61.0	
10.0	4.0	99.0	292.0	
20.0	0.0	68.0	759.0	
20.0	1.0	84.0	522.0	
20.0	2.0	380.0	217.0	
20.0	3.0	1046.0	61.0	
20.0	4.0	99.0	292.0	
20.0	5.0	411.0	195.0	
20.0	6.0	1075.0	62.0	
20.0	7.0	1131.0	108.0	
30.0	0.0	68.0	759.0	
30.0	1.0	84.0	522.0	
30.0	2.0	380.0	217.0	
30.0	3.0	1046.0	61.0	
30.0	4.0	99.0	292.0	
30.0	5.0	411.0	195.0	
30.0	6.0	1075.0	62.0	
30.0	7.0	1131.0	108.0	
30.0	8.0	1101.0	71.0	
30.0	9.0	32.0	484.0	
40.0	0.0	68.0	759.0	
40.0	1.0	84.0	522.0	
40.0	2.0	380.0	217.0	
40.0	3.0	1046.0	61.0	
40.0	4.0	99.0	292.0	
40.0	5.0	411.0	195.0	
40.0	6.0	1075.0	62.0	
40.0	7.0	1131.0	108.0	
40.0	8.0	1101.0	71.0	
40.0	9.0	32.0	484.0	
50.0	0.0	68.0	759.0	
50.0	1.0	84.0	522.0	
50.0	2.0	380.0	217.0	
50.0	3.0	1046.0	61.0	
50.0	4.0	99.0	292.0	
50.0	5.0	411.0	195.0	
50.0	6.0	1075.0	62.0	
50.0	7.0	1131.0	108.0	
50.0	8.0	1101.0	71.0	
50.0	9.0	32.0	484.0	
50.0	10.0	1144.0	95.0	
60.0	0.0	68.0	759.0	
60.0	1.0	84.0	522.0	
60.0	2.0	380.0	217.0	
60.0	3.0	1046.0	61.0	
60.0	4.0	99.0	292.0	
60.0	5.0	411.0	195.0	
60.0	6.0	1075.0	62.0	
60.0	7.0	1131.0	108.0	
60.0	8.0	1101.0	71.0	
60.0	9.0	32.0	484.0	
60.0	10.0	1144.0	95.0	
70.0	0.0	68.0	759.0	
70.0	1.0	84.0	522.0	
70.0	3.0	1046.0	61.0	
70.0	4.0	99.0	292.0	
70.0	5.0	411.0	195.0	
70.0	6.0	1075.0	62.0	
70.0	7.0	1131.0	108.0	
70.0	8.0	1101.0	71.0	
70.0	9.0	32.0	484.0	
70.0	10.0	1144.0	95.0	
70.0	11.0	124.0	286.0	
70.0	12.0	90.0	296.0	
70.0	13.0	60.0	335.0	
80.0	0.0	68.0	759.0	
80.0	1.0	84.0	522.0	
80.0	3.0	1046.0	61.0	
80.0	4.0	99.0	292.0	
80.0	5.0	411.0	195.0	
80.0	7.0	1131.0	108.0	
80.0	8.0	1101.0	71.0	
80.0	9.0	32.0	484.0	
80.0	10.0	1144.0	95.0	
80.0	11.0	124.0	286.0	
80.0	12.0	90.0	296.0	
80.0	13.0	60.0	335.0	
90.0	0.0	68.0	759.0	
90.0	1.0	84.0	522.0	
90.0	3.0	1046.0	61.0	
90.0	4.0	99.0	292.0	
90.0	5.0	411.0	195.0	
90.0	7.0	1131.0	108.0	
90.0	9.0	32.0	484.0	
90.0	10.0	1144.0	95.0	
90.0	11.0	124.0	286.0	
90.0	12.0	90.0	296.0	
90.0	13.0	60.0	335.0	
100.0	0.0	68.0	759.0	
100.0	1.0	84.0	522.0	
100.0	3.0	1046.0	61.0	
100.0	4.0	99.0	292.0	
100.0	5.0	411.0	195.0	
100.0	9.0	32.0	484.0	
100.0	10.0	1144.0	95.0	
100.0	11.0	124.0	286.0	
100.0	12.0	90.0	296.0	
100.0	13.0	60.0	335.0	
100.0	14.0	598.0	123.0	
110.0	0.0	68.0	759.0	
110.0	1.0	84.0	522.0	
110.0	4.0	99.0	292.0	
110.0	5.0	411.0	195.0	
110.0	9.0	32.0	484.0	
110.0	10.0	1144.0	95.0	
110.0	11.0	124.0	286.0	
110.0	12.0	90.0	296.0	
110.0	13.0	60.0	335.0	
110.0	14.0	598.0	123.0	
110.0	15.0	118.0	342.0	
120.0	0.0	68.0	759.0	
120.0	1.0	84.0	522.0	
120.0	4.0	99.0	292.0	
120.0	5.0	411.0	195.0	
120.0	9.0	32.0	484.0	
120.0	10.0	1144.0	95.0	
120.0	11.0	124.0	286.0	
120.0	12.0	90.0	296.0	
120.0	13.0	60.0	335.0	
120.0	14.0	598.0	123.0	
120.0	15.0	118.0	342.0	
120.0	16.0	169.0	318.0	
130.0	0.0	68.0	759.0	
130.0	1.0	84.0	522.0	
130.0	4.0	99.0	292.0	
130.0	5.0	411.0	195.0	
130.0	9.0	32.0	484.0	
130.0	10.0	1144.0	95.0	
130.0	11.0	124.0	286.0	
130.0	12.0	90.0	296.0	
130.0	14.0	598.0	123.0	
130.0	15.0	118.0	342.0	
130.0	16.0	169.0	318.0	
130.0	17.0	1598.0	650.0	
130.0	18.0	199.0	313.0	
140.0	0.0	68.0	759.0	
140.0	1.0	84.0	522.0	
140.0	4.0	99.0	292.0	
140.0	5.0	411.0	195.0	
140.0	9.0	32.0	484.0	
140.0	10.0	1144.0	95.0	
140.0	11.0	124.0	286.0	
140.0	12.0	90.0	296.0	
140.0	14.0	598.0	123.0	
140.0	15.0	118.0	342.0	
140.0	16.0	169.0	318.0	
140.0	17.0	1598.0	650.0	
140.0	18.0	199.0	313.0	
140.0	19.0	784.0	67.0	
150.0	0.0	68.0	759.0	
150.0	1.0	84.0	522.0	
150.0	4.0	99.0	292.0	
150.0	5.0	411.0	195.0	
150.0	9.0	32.0	484.0	
150.0	10.0	1144.0	95.0	
150.0	11.0	124.0	286.0	
150.0	12.0	90.0	296.0	
150.0	14.0	598.0	123.0	
150.0	15.0	118.0	342.0	
150.0	16.0	169.0	318.0	
150.0	17.0	1598.0	650.0	
150.0	18.0	199.0	313.0	
150.0	19.0	784.0	67.0	
150.0	20.0	257.0	269.0	
160.0	0.0	68.0	759.0	
160.0	1.0	84.0	522.0	
160.0	5.0	411.0	195.0	
160.0	9.0	32.0	484.0	
160.0	10.0	1144.0	95.0	
160.0	11.0	124.0	286.0	
160.0	12.0	90.0	296.0	
160.0	14.0	598.0	123.0	
160.0	15.0	118.0	342.0	
160.0	16.0	169.0	318.0	
160.0	17.0	1598.0	650.0	
160.0	18.0	199.0	313.0	
160.0	19.0	784.0	67.0	
160.0	20.0	257.0	269.0	
160.0	21.0	293.0	251.0	
160.0	22.0	736.0	80.0	
170.0	0.0	68.0	759.0	
170.0	1.0	84.0	522.0	
170.0	5.0	411.0	195.0	
170.0	9.0	32.0	484.0	
170.0	10.0	1144.0	95.0	
170.0	11.0	124.0	286.0	
170.0	12.0	90.0	296.0	
170.0	14.0	598.0	123.0	
170.0	16.0	169.0	318.0	
170.0	17.0	1598.0	650.0	
170.0	18.0	199.0	313.0	
170.0	19.0	784.0	67.0	
170.0	20.0	257.0	269.0	
170.0	21.0	293.0	251.0	
170.0	22.0	736.0	80.0	
170.0	23.0	441.0	174.0	
170.0	24.0	329.0	222.0	
170.0	25.0	708.0	81.0	
180.0	0.0	68.0	759.0	
180.0	1.0	84.0	522.0	
180.0	5.0	411.0	195.0	
180.0	9.0	32.0	484.0	
180.0	10.0	1144.0	95.0	
180.0	11.0	124.0	286.0	
180.0	14.0	598.0	123.0	
180.0	16.0	169.0	318.0	
180.0	17.0	1598.0	650.0	
180.0	18.0	199.0	313.0	
180.0	19.0	784.0	67.0	
180.0	20.0	257.0	269.0	
180.0	21.0	293.0	251.0	
180.0	22.0	736.0	80.0	
180.0	23.0	441.0	174.0	
180.0	24.0	329.0	222.0	
180.0	25.0	708.0	81.0	
180.0	26.0	371.0	206.0	
180.0	27.0	689.0	84.0	
190.0	0.0	68.0	759.0	
190.0	1.0	84.0	522.0	
190.0	5.0	411.0	195.0	
190.0	9.0	32.0	484.0	
190.0	10.0	1144.0	95.0	
190.0	11.0	124.0	286.0	
190.0	14.0	598.0	123.0	
190.0	19.0	784.0	67.0	
190.0	20.0	257.0	269.0	
190.0	21.0	293.0	251.0	
190.0	22.0	736.0	80.0	
190.0	23.0	441.0	174.0	
190.0	24.0	329.0	222.0	
190.0	25.0	708.0	81.0	
190.0	26.0	371.0	206.0	
190.0	27.0	689.0	84.0	
190.0	28.0	403.0	149.0	
200.0	0.0	68.0	759.0	
200.0	1.0	84.0	522.0	
200.0	5.0	411.0	195.0	
200.0	9.0	32.0	484.0	
200.0	10.0	1144.0	95.0	
200.0	11.0	124.0	286.0	
200.0	14.0	598.0	123.0	
200.0	20.0	257.0	269.0	
200.0	21.0	293.0	251.0	
200.0	22.0	736.0	80.0	
200.0	23.0	441.0	174.0	
200.0	24.0	329.0	222.0	
200.0	25.0	708.0	81.0	
200.0	26.0	371.0	206.0	
200.0	27.0	689.0	84.0	
200.0	28.0	403.0	149.0	
200.0	29.0	430.0	190.0	
200.0	30.0	516.0	138.0	
200.0	31.0	643.0	80.0	
210.0	0.0	68.0	759.0	
210.0	1.0	84.0	522.0	
210.0	5.0	411.0	195.0	
210.0	9.0	32.0	484.0	
210.0	10.0	1144.0	95.0	
210.0	11.0	124.0	286.0	
210.0	14.0	598.0	123.0	
210.0	21.0	293.0	251.0	
210.0	22.0	736.0	80.0	
210.0	23.0	441.0	174.0	
210.0	24.0	329.0	222.0	
210.0	25.0	708.0	81.0	
210.0	26.0	371.0	206.0	
210.0	27.0	689.0	84.0	
210.0	28.0	403.0	149.0	
210.0	29.0	430.0	190.0	
210.0	30.0	516.0	138.0	
210.0	31.0	643.0	80.0	
210.0	32.0	484.0	66.0	
210.0	33.0	467.0	173.0	
210.0	34.0	1578.0	238.0	
210.0	35.0	537.0	134.0	
210.0	36.0	585.0	125.0	
220.0	0.0	68.0	759.0	
220.0	1.0	84.0	522.0	
220.0	5.0	411.0	195.0	
220.0	9.0	32.0	484.0	
220.0	10.0	1144.0	95.0	
220.0	11.0	124.0	286.0	
220.0	14.0	598.0	123.0	
220.0	23.0	441.0	174.0	
220.0	24.0	329.0	222.0	
220.0	25.0	708.0	81.0	
220.0	26.0	371.0	206.0	
220.0	27.0	689.0	84.0	
220.0	28.0	403.0	149.0	
220.0	29.0	430.0	190.0	
220.0	30.0	516.0	138.0	
220.0	31.0	643.0	80.0	
220.0	32.0	484.0	66.0	
220.0	33.0	467.0	173.0	
220.0	34.0	1578.0	238.0	
220.0	35.0	537.0	134.0	
220.0	36.0	585.0	125.0	
230.0	0.0	68.0	759.0	
230.0	1.0	84.0	522.0	
230.0	9.0	32.0	484.0	
230.0	10.0	1144.0	95.0	
230.0	11.0	124.0	286.0	
230.0	14.0	598.0	123.0	
230.0	23.0	441.0	174.0	
230.0	26.0	371.0	206.0	
230.0	27.0	689.0	84.0	
230.0	28.0	403.0	149.0	
230.0	29.0	430.0	190.0	
230.0	30.0	516.0	138.0	
230.0	31.0	643.0	80.0	
230.0	32.0	484.0	66.0	
230.0	33.0	467.0	173.0	
230.0	34.0	1578.0	238.0	
230.0	35.0	537.0	134.0	
230.0	36.0	585.0	125.0	
230.0	37.0	590.0	112.0	
240.0	0.0	68.0	759.0	
240.0	1.0	84.0	522.0	
240.0	9.0	32.0	484.0	
240.0	10.0	1144.0	95.0	
240.0	11.0	124.0	286.0	
240.0	14.0	598.0	123.0	
240.0	23.0	441.0	174.0	
240.0	26.0	371.0	206.0	
240.0	28.0	403.0	149.0	
240.0	29.0	430.0	190.0	
240.0	30.0	516.0	138.0	
240.0	31.0	643.0	80.0	
240.0	32.0	484.0	66.0	
240.0	33.0	467.0	173.0	
240.0	34.0	1578.0	238.0	
240.0	35.0	537.0	134.0	
240.0	36.0	585.0	125.0	
240.0	37.0	590.0	112.0	
250.0	0.0	68.0	759.0	
250.0	1.0	84.0	522.0	
250.0	9.0	32.0	484.0	
250.0	10.0	1144.0	95.0	
250.0	11.0	124.0	286.0	
250.0	23.0	441.0	174.0	
250.0	29.0	430.0	190.0	
250.0	30.0	516.0	138.0	
250.0	31.0	643.0	80.0	
250.0	32.0	484.0	66.0	
250.0	33.0	467.0	173.0	
250.0	34.0	1578.0	238.0	
250.0	35.0	537.0	134.0	
250.0	36.0	585.0	125.0	
250.0	37.0	590.0	112.0	
250.0	38.0	594.0	71.0	
250.0	39.0	570.0	122.0	
